title,Year,bedrooms,district,unit_price,transaction_date
同济欣苑,2003年建板楼,l3,yangpu,75546,2020.09.04
双阳公寓,2001年建板楼,l3,yangpu,59596,2020.08.31
鞍山五村,1995年建板楼,l3,yangpu,66413,2020.08.14
富天苑,2001年建板楼,l3,yangpu,68118,2020.08.14
松苑小区,1997年建板楼,l3,yangpu,59196,2020.08.06
富天苑,2001年建板楼,l3,yangpu,70326,2020.07.13
宁阳福邸,2010年建板楼,l3,yangpu,73667,2020.07.08
兰馨苑(杨浦),2002年建板楼,l3,yangpu,76228,2020.07.05
鞍山六村,1965年建板塔结合,l3,yangpu,61092,2020.07.02
申润江涛苑,2008年建板楼,l4,yangpu,79627,2020.10.04
新江湾时代花园,2000年建板楼,l4,yangpu,74227,2020.04.03
鞍山三村,2002年建板楼,l4,yangpu,60781,2019.03.18
凤城五村,1995年建板楼,l4,yangpu,57519,2017.06.09
泰鸿苑,2001年建板楼,l4,yangpu,51448,2015.08.23
韵都城,2003年建板楼,l5,yangpu,68949,2015.12.22
众和金融大厦,1998年建板塔结合,l2,yangpu,71629,2021.11.12
城市名园,2005年建板楼,l2,yangpu,54790,2021.08.19
靖宇大楼,1997年建塔楼,l2,yangpu,54052,2020.12.27
东方家园,2005年建板楼,l2,yangpu,67364,2020.12.09
文化花园清华苑,2000年建板楼,l2,yangpu,66879,2020.12.02
城市名园,2005年建板楼,l2,yangpu,46535,2020.10.22
城市名园,2005年建板楼,l2,yangpu,46888,2020.09.20
大运盛城,2006年建板楼,l2,yangpu,63842,2020.09.03
三湘世纪花城,2002年建板楼,l2,yangpu,63398,2020.08.16
凤六新苑,2001年建板楼,l2,yangpu,68132,2020.08.14
皇朝新城,2004年建板楼,l2,yangpu,56484,2020.07.21
莱茵半岛,2002年建板楼,l2,yangpu,60866,2020.07.03
文化花园清华苑,2000年建板楼,l2,yangpu,61844,2020.04.07
莱茵半岛,2002年建板楼,l2,yangpu,64257,2019.09.24
正文花园(二期),2003年建板楼,l2,yangpu,60690,2019.05.20
华丰大楼,1997年建塔楼,l2,yangpu,54353,2019.04.30
创智坊(公寓),2006年建板楼,l2,yangpu,59158,2019.03.17
三湘世纪花城,2002年建板楼,l2,yangpu,62606,2019.01.30
大运盛城,2006年建板楼,l2,yangpu,62162,2018.12.31
正文花园(二期),2003年建板楼,l2,yangpu,61193,2018.11.05
公园3000黄兴花园,2002年建板楼,l2,yangpu,69202,2018.10.31
联升大厦,2000年建塔楼,l2,yangpu,50771,2017.12.28
乾阳佳园,2004年建板楼,l2,yangpu,63126,2017.05.27
正文花园(二期),2003年建板楼,l2,yangpu,62712,2017.05.20
新江湾佳苑,2009年建板楼,l2,yangpu,68979,2017.04.23
城市名园,2005年建板楼,l2,yangpu,48506,2017.03.26
建德国际公寓,2007年建板楼,l2,yangpu,68738,2017.03.23
三湘世纪花城,2002年建板楼,l2,yangpu,64908,2017.03.20
皇朝新城,1996年建塔楼,l2,yangpu,47236,2016.11.29
星云苑,2007年建板楼,l2,yangpu,50970,2016.10.30
阳光欧洲公寓,1999年建板楼,l3,yangpu,64930,2021.10.20
城市名园,2005年建板楼,l3,yangpu,58660,2021.06.22
舒兰公寓,1999年建板楼,l3,yangpu,66486,2021.04.24
海鹏苑,1997年建板楼,l3,yangpu,60342,2021.03.21
百兴花园,1997年建塔楼,l3,yangpu,66202,2021.03.02
海鹏花苑,1997年建塔楼,l3,yangpu,59505,2021.01.28
靖宇大楼,1997年建塔楼,l3,yangpu,61501,2021.01.18
翔殷四村,2003年建板楼,l3,yangpu,59936,2021.01.15
百兴花园,1997年建塔楼,l3,yangpu,57199,2020.11.29
城市名园,2005年建板楼,l3,yangpu,54402,2020.11.23
阳阳公寓,1997年建板楼,l3,yangpu,54694,2020.10.31
控江路1200弄,2001年建板楼,l3,yangpu,51789,2020.10.24
世界路91弄,2005年建板楼,l3,yangpu,52205,2020.09.14
福阳大厦,2003年建塔楼,l3,yangpu,60281,2020.08.01
福阳大厦,2003年建塔楼,l3,yangpu,56919,2020.07.27
九州花苑,1996年建塔楼,l3,yangpu,54477,2020.07.27
大运盛城,2000年建板楼,l3,yangpu,66267,2020.07.17
恒阳花苑,2006年建板楼,l3,yangpu,69032,2020.07.14
政通新苑,1999年建板楼,l3,yangpu,57658,2020.07.09
文化花园香榭丽苑,1999年建板楼,l3,yangpu,55914,2020.07.06
伊格尔公寓,1997年建塔楼,l3,yangpu,50374,2020.06.22
城市名园,2005年建板楼,l3,yangpu,44287,2020.04.25
控江路1200弄,2001年建板楼,l3,yangpu,53742,2020.04.24
锦丽斯公寓,2000年建塔楼,l3,yangpu,60062,2020.04.13
安波路200弄,1999年建板楼,l3,yangpu,60825,2020.04.11
上海大花园,2003年建板楼,l3,yangpu,61136,2020.04.07
公交新村,1995年建板楼,l3,yangpu,58876,2020.01.01
广杭苑,1997年建板楼,l3,yangpu,50067,2019.12.06
浣纱六村,1996年建板楼,l3,yangpu,60854,2019.11.29
营口路776弄（浣纱雅苑）,2003年建板楼,l4,yangpu,56760,2019.12.08
控江路1455弄,2003年建板楼,l4,yangpu,44881,2019.10.14
莱茵半岛,2002年建板楼,l4,yangpu,62624,2016.08.28
东银茗苑,2001年建板楼,l4,yangpu,48441,2016.01.29
正文花园(二期),2003年建板楼,l1,yangpu,38227,2015.11.24
文化花园明珠苑,2001年建板楼,l1,yangpu,38385,2015.07.28
国中公寓,1998年建塔楼,l2,yangpu,47252,2018.12.20
东方家园,2005年建板楼,l2,yangpu,54045,2016.07.16
尚浦名邸,2014年建板楼,l2,yangpu,51814,2016.01.17
九龙仓玺园,2012年建板楼,l2,yangpu,55122,2015.09.29
九龙仓玺园,2012年建板楼,l2,yangpu,50340,2015.07.18
尚浦名邸,2014年建板楼,l2,yangpu,43538,2015.07.15
海上海新城(公寓),2007年建板楼,l2,yangpu,52400,2015.06.28
城市名园,2005年建板楼,l3,yangpu,49427,2021.03.25
工农四村星源佳苑,2004年建板楼,l3,yangpu,55844,2021.01.08
国富苑,2000年建塔楼,l3,yangpu,53517,2020.12.20
皇朝新城,1996年建塔楼,l3,yangpu,45555,2020.06.07
银河经典苑,1999年建板楼,l3,yangpu,50145,2020.04.22
宝钢又一村,1997年建板楼,l3,yangpu,52270,2020.04.10
皇朝新城,2002年建塔楼,l3,yangpu,47025,2020.03.15
海鸿公寓,2000年建板楼,l3,yangpu,54398,2019.12.15
双阳公寓,2001年建板楼,l3,yangpu,48623,2019.08.20
万佳苑,2005年建板楼,l3,yangpu,55144,2019.08.08
翔殷路505弄,1999年建塔楼,l3,yangpu,49934,2019.04.08
翔殷路505弄,1999年建塔楼,l3,yangpu,49114,2019.03.12
万登花苑,1997年建板楼,l3,yangpu,54205,2019.02.24
三湘世纪花城三期,2003年建板楼,l3,yangpu,59097,2019.02.22
国中公寓,1998年建塔楼,l3,yangpu,47829,2018.11.09
大运盛城,2006年建板楼,l3,yangpu,56669,2018.10.09
控江二村,1999年建板楼,l3,yangpu,55320,2018.02.12
万汇公寓,1998年建板楼,l3,yangpu,46263,2017.10.15
城市名园,2005年建板楼,l3,yangpu,46538,2017.05.05
万佳苑,2005年建板楼,l3,yangpu,57937,2017.03.14
翔殷路505弄,1999年建塔楼,l3,yangpu,55714,2016.12.04
皇朝新城,2002年建塔楼,l3,yangpu,44086,2016.10.29
海鸿公寓,1998年建板楼,l3,yangpu,54166,2016.10.25
城市名园,2005年建板楼,l3,yangpu,45227,2016.10.08
工农四村星源佳苑,2004年建板楼,l3,yangpu,50647,2016.09.07
海鸿公寓,2000年建板楼,l3,yangpu,55320,2016.09.04
黄兴绿园,2004年建板楼,l3,yangpu,57952,2016.08.31
大运盛城,2006年建板楼,l3,yangpu,55084,2016.08.30
黄兴绿园,2004年建板楼,l3,yangpu,55137,2016.08.30
广杭苑,2003年建板楼,l3,yangpu,60022,2016.08.29
海鸿公寓,2000年建板楼,l4,yangpu,53686,2020.10.22
海鸿公寓,2000年建板楼,l4,yangpu,53476,2020.09.07
同济北苑,2000年建板楼,l4,yangpu,52087,2019.10.15
皇朝新城,1996年建塔楼,l4,yangpu,53341,2019.04.09
海鹏苑,1997年建板楼,l4,yangpu,44077,2017.08.07
同济欣苑,2003年建板楼,l4,yangpu,52098,2016.08.29
宝钢又一村,1999年建塔楼,l4,yangpu,47679,2016.06.22
大诚花苑,1997年建板楼,l4,yangpu,48930,2016.04.23
保利香槟苑,2008年建板楼,l4,yangpu,54330,2015.11.01
佳泰花园,2001年建板楼,l5,yangpu,50617,2016.08.02
东森花园,2007年建板楼,l5,yangpu,40660,2015.01.31
文化花园清华苑,2000年建板楼,l6,yangpu,36695,2015.10.29
国中公寓,1998年建塔楼,l2,yangpu,45180,2017.03.29
国中公寓,1998年建塔楼,l2,yangpu,45978,2016.11.19
国中公寓,1998年建塔楼,l2,yangpu,33553,2016.03.17
中原纪联小区,1999年建板楼,l3,yangpu,41812,2018.11.14
国中公寓,1998年建塔楼,l3,yangpu,42523,2016.10.25
大居苑,1999年建板楼,l3,yangpu,38460,2016.04.06
九州公寓,1997年建板楼,l3,yangpu,40969,2016.03.09
浣纱四村,1996年建板楼,l3,yangpu,36301,2016.01.31
椰泰公寓,1999年建板楼,l3,yangpu,34241,2016.01.31
大居苑,1999年建板楼,l3,yangpu,42733,2016.01.30
佳泰花园,2000年建板楼,l3,yangpu,47118,2016.01.26
保辉香景园,2012年建板楼,l3,yangpu,50715,2015.12.31
黄兴绿园,2005年建板楼,l3,yangpu,36568,2015.12.30
仁德苑,2001年建板楼,l3,yangpu,38726,2015.12.10
东方家园,2003年建板楼,l3,yangpu,40682,2015.12.09
黄兴雅苑,2003年建板楼,l3,yangpu,40132,2015.11.24
上海大花园,2004年建板楼,l3,yangpu,46663,2015.10.09
加州水郡,2010年建板楼,l3,yangpu,43951,2015.09.17
九龙仓玺园,2012年建板楼,l3,yangpu,51645,2015.08.23
加州水郡,2010年建板楼,l3,yangpu,41821,2015.08.22
九龙仓玺园,2012年建板楼,l3,yangpu,47540,2015.08.18
九龙仓玺园,2012年建板楼,l3,yangpu,45405,2015.07.29
上海大花园,2004年建板楼,l3,yangpu,40241,2015.07.27
加州水郡,2010年建板楼,l3,yangpu,42156,2015.07.17
祥生御江湾(公寓),2012年建板楼,l3,yangpu,35993,2015.07.16
兰馨雅苑,2003年建板楼,l3,yangpu,43926,2015.07.10
加州水郡,2010年建板楼,l3,yangpu,41285,2015.06.27
加州水郡,2010年建板楼,l3,yangpu,43120,2015.06.23
加州水郡,2010年建板楼,l3,yangpu,41636,2015.05.30
九龙仓玺园,2012年建板楼,l3,yangpu,45379,2015.05.30
华润置地橡树湾,2010年建板楼,l3,yangpu,38469,2015.05.09
加州水郡,2010年建板楼,l3,yangpu,36875,2015.04.24
保辉香景园,2012年建板楼,l3,yangpu,40131,2015.03.25
万登花苑,1997年建板楼,l4,yangpu,47102,2019.09.16
宏翔公寓,1999年建板楼,l4,yangpu,29232,2016.03.27
同济国康公寓,2003年建板楼,l4,yangpu,44445,2016.03.26
莱茵半岛,2002年建板楼,l4,yangpu,43642,2016.03.21
靖宇东路85弄,1995年建板楼,l4,yangpu,34100,2016.03.18
锦杨苑,1998年建板楼,l4,yangpu,38895,2016.02.26
建设公寓,1999年建板楼,l4,yangpu,32832,2016.01.31
莱茵半岛,2002年建板楼,l4,yangpu,39486,2016.01.31
长恒苑,1999年建板楼,l4,yangpu,37865,2016.01.26
三湘世纪花城,2002年建板楼,l4,yangpu,37870,2016.01.11
瀚杨苑,2001年建板楼,l4,yangpu,38943,2016.01.05
莱茵半岛,2002年建板楼,l4,yangpu,29619,2015.12.18
泰宝华庭(公寓),2011年建板楼,l4,yangpu,42084,2015.12.16
正文花园(二期),2003年建板楼,l4,yangpu,43823,2015.12.05
佳泰花园,2000年建板楼,l4,yangpu,31551,2015.11.04
三湘世纪花城,2001年建板楼,l4,yangpu,38871,2015.10.19
东森花园,2007年建板楼,l4,yangpu,44870,2015.10.17
涵碧景苑,2008年建板楼,l4,yangpu,40444,2015.10.11
文化花园香榭丽苑,1999年建板楼,l4,yangpu,33520,2015.09.30
涵碧景苑,2008年建板楼,l4,yangpu,45240,2015.09.30
同济欣苑,2003年建板楼,l4,yangpu,32245,2015.09.12
大运盛城,2001年建板楼,l4,yangpu,37507,2015.09.10
华升公寓,1997年建板楼,l4,yangpu,29215,2015.08.20
华润置地橡树湾,2010年建板楼,l4,yangpu,41626,2015.08.05
华升新苑,2005年建板楼,l4,yangpu,47465,2015.07.24
泰宝华庭(公寓),2011年建板楼,l4,yangpu,34979,2015.06.28
新江湾城雍景苑,2006年建板楼,l4,yangpu,38870,2015.06.26
涵碧景苑,2008年建板楼,l4,yangpu,36047,2015.06.19
华润置地橡树湾,2010年建板楼,l4,yangpu,41487,2015.06.17
涵碧景苑,2008年建板楼,l4,yangpu,37355,2015.05.20
莱茵半岛,2002年建板楼,l5,yangpu,35891,2016.03.12
长阳新苑,1998年建板楼,l5,yangpu,37639,2016.01.13
同济欣苑,2003年建板楼,l5,yangpu,36806,2015.11.25
文化花园香榭丽苑,1999年建板楼,l5,yangpu,32137,2015.08.30
合生江湾国际公寓,2007年建板楼,l5,yangpu,33298,2015.07.19
上海大花园,2001年建板楼,l5,yangpu,39872,2015.07.08
涵碧景苑,2008年建板楼,l5,yangpu,29376,2015.05.30
东银茗苑,2001年建板楼,l5,yangpu,37103,2014.12.01
华润置地橡树湾,2009年建板楼,l5,yangpu,32420,2014.11.19
东森花园,2007年建板楼,l5,yangpu,30639,2014.10.04
莱茵半岛,2002年建板楼,l5,yangpu,22650,2014.09.30
新江湾城雍景苑,2008年建板楼,l6,yangpu,30317,2014.12.05
恒阳花苑,2006年建板楼,l2,yangpu,93415,2021.10.05
新江湾城雍景苑,2008年建板楼,l2,yangpu,98817,2021.07.07
圣骊河滨苑,2009年建板楼,l2,yangpu,111296,2021.07.04
锦兰苑,2003年建板楼,l2,yangpu,107179,2021.06.07
盛世豪园(二期),2014年建板楼,l2,yangpu,108139,2021.05.22
全家福家园,2001年建板楼,l2,yangpu,89985,2021.05.04
新江湾时代花园,2000年建板楼,l2,yangpu,103615,2021.04.29
恒阳花苑,2007年建板楼,l2,yangpu,93620,2021.04.19
紫藤佳苑,2003年建板楼,l2,yangpu,90501,2021.04.03
恒阳花苑,2007年建板楼,l2,yangpu,92689,2021.03.30
新江湾时代花园,2000年建板楼,l2,yangpu,103652,2021.02.22
新江湾时代花园,2000年建板楼,l2,yangpu,103122,2021.02.21
圣骊名苑,2012年建板楼,l2,yangpu,95676,2021.02.07
盛世豪园(二期),2014年建板楼,l2,yangpu,100901,2021.01.14
盛世豪园(二期),2014年建板楼,l2,yangpu,95825,2020.12.28
盛世豪园(二期),2014年建板楼,l2,yangpu,93614,2020.11.25
华润置地橡树湾,2009年建板楼,l2,yangpu,108440,2020.11.19
华润置地橡树湾,2010年建板楼,l2,yangpu,112001,2020.11.09
华润置地橡树湾,2009年建板楼,l2,yangpu,91697,2020.05.07
华润置地橡树湾,2010年建板楼,l2,yangpu,99295,2020.04.17
华润置地橡树湾,2009年建板楼,l2,yangpu,96145,2019.07.10
华润置地橡树湾,2010年建板楼,l2,yangpu,92471,2018.09.02
华润置地橡树湾,2010年建板楼,l2,yangpu,95172,2018.02.24
华润置地橡树湾,2010年建板楼,l2,yangpu,96790,2017.05.27
同济新村,1995年建板楼,l3,yangpu,106503,2021.05.21
信达泰禾上海院子,2019年建暂无数据,l3,yangpu,111650,2020.07.25
保利维拉家园,2011年建板楼,l3,yangpu,90910,2017.05.02
嘉誉湾,2013年建板楼,l3,yangpu,96471,2015.04.01
新江湾佳苑,2009年建板楼,l4,yangpu,93271,2019.02.22
盛世豪园(一期),2007年建板楼,l2,yangpu,86181,2021.11.21
浦江天第苑,2005年建板楼,l2,yangpu,85998,2021.11.07
新江湾城雍景苑,2006年建板楼,l2,yangpu,96813,2021.10.24
申润江涛苑,2008年建板楼,l2,yangpu,91174,2021.10.22
建德国际公寓,2007年建板楼,l2,yangpu,91927,2021.10.07
文化佳园,2002年建板楼,l2,yangpu,93337,2021.09.04
海杨公寓,2002年建塔楼,l2,yangpu,77900,2021.08.06
浦江天第苑,2005年建板楼,l2,yangpu,85734,2021.07.27
珠江香樟南园,2005年建板楼,l2,yangpu,94294,2021.07.15
全家福家园,2001年建板楼,l2,yangpu,93879,2021.07.11
珠江香樟南园,2005年建板楼,l2,yangpu,98170,2021.07.02
建设公寓,1999年建板楼,l2,yangpu,76608,2021.06.07
佳龙花园,2004年建板楼,l2,yangpu,90839,2021.06.01
星云苑,2007年建板楼,l2,yangpu,76351,2021.05.27
珠江香樟南园,2004年建板楼,l2,yangpu,99123,2021.05.24
锦都玫瑰园,2007年建板楼,l2,yangpu,81488,2021.05.20
嘉禄新苑,2003年建板楼,l2,yangpu,90286,2021.05.17
合生高尔夫公寓,2010年建板楼,l2,yangpu,98144,2021.05.16
盛世豪园(一期),2007年建板楼,l2,yangpu,80172,2021.05.13
韵都城,2007年建板楼,l2,yangpu,96871,2021.05.09
靖宇家园,2011年建板楼,l2,yangpu,96232,2021.05.06
建发公园首府,2016年建板楼,l2,yangpu,95438,2021.05.01
浦江风景苑,2003年建板楼,l2,yangpu,100498,2021.04.24
银河经典苑,2000年建板楼,l2,yangpu,81655,2021.04.05
三湘世纪花城三期,2003年建板楼,l2,yangpu,86522,2021.04.04
珠江香樟园,2005年建板楼,l2,yangpu,90920,2021.03.22
盛世豪园(一期),2007年建板楼,l2,yangpu,83458,2021.03.21
海尚佳园,2006年建板楼,l2,yangpu,91064,2021.03.18
泰鸿苑,2001年建板楼,l2,yangpu,87041,2021.03.15
盛世豪园(一期),2007年建板楼,l2,yangpu,79247,2021.03.07
金源佳苑,2004年建板楼,l3,yangpu,84077,2021.11.06
政立苑,2006年建板楼,l3,yangpu,91143,2021.05.29
中轩丽苑,2004年建板楼,l3,yangpu,95945,2021.01.11
保利香槟苑,2008年建板楼,l3,yangpu,89344,2020.12.29
圣骊河滨苑,2012年建板楼,l3,yangpu,87054,2020.11.25
恒阳花苑,2006年建板楼,l3,yangpu,78248,2020.11.10
合生江湾国际公寓,2007年建板楼,l3,yangpu,85853,2020.08.31
绿地海珀璞晖,2014年建板楼,l3,yangpu,93638,2019.11.30
华升新苑,2005年建板楼,l3,yangpu,80972,2018.07.15
保利香槟苑,2014年建板楼,l3,yangpu,95055,2018.06.19
圣骊名苑,2012年建板楼,l3,yangpu,75260,2018.01.27
绿地海珀璞晖,2014年建板楼,l3,yangpu,96366,2017.10.31
公园3000黄兴花园,2003年建板楼,l3,yangpu,79327,2017.10.29
绿地海珀璞晖,2014年建板楼,l3,yangpu,93212,2016.12.03
绿地海珀璞晖,2014年建板楼,l3,yangpu,89739,2016.10.25
海上硕和城,2008年建板楼,l3,yangpu,79088,2016.10.14
绿地海珀璞晖,2014年建板楼,l3,yangpu,87895,2016.10.10
华元豪庭,2004年建板楼,l3,yangpu,80432,2016.09.25
仁恒怡庭,2011年建板楼,l3,yangpu,83504,2016.02.27
鞍山五村,1995年建板楼,l4,yangpu,89595,2021.02.02
韵都城,2007年建板楼,l4,yangpu,99766,2016.12.16
韵都城,2003年建板楼,l4,yangpu,85960,2016.04.03
韵都城,2007年建板楼,l5,yangpu,101743,2020.10.24
众和金融大厦,1998年建板塔结合,l2,yangpu,68435,2021.07.10
文化花园明珠苑,2001年建板楼,l2,yangpu,88460,2021.05.09
众和新苑,1998年建板楼,l2,yangpu,71494,2021.02.28
三湘世纪花城,2002年建板楼,l2,yangpu,81098,2021.02.28
凯兴苑,2000年建板楼,l2,yangpu,67946,2021.01.17
上海大花园,2001年建板楼,l2,yangpu,79759,2021.01.11
创智坊(公寓),2006年建板楼,l2,yangpu,75738,2020.12.03
合生江湾国际公寓,2012年建板楼,l2,yangpu,88496,2020.10.25
合生江湾国际公寓,2012年建板楼,l2,yangpu,87137,2020.10.19
合生江湾国际公寓,2012年建板楼,l2,yangpu,84528,2020.09.10
合生江湾国际公寓,2007年建板楼,l2,yangpu,85874,2020.08.19
合生江湾国际公寓,2007年建板楼,l2,yangpu,72510,2020.08.06
尚浦名邸,2014年建板楼,l2,yangpu,76324,2020.01.18
上海大花园,2004年建板楼,l2,yangpu,71649,2020.01.17
佳龙花园,2004年建板楼,l2,yangpu,73199,2020.01.05
海上硕和城,2008年建板楼,l2,yangpu,84940,2019.06.03
林绿家园,2007年建板楼,l2,yangpu,70390,2019.04.15
佳龙花园,2004年建板楼,l2,yangpu,70994,2019.04.10
佳龙花园,2004年建板楼,l2,yangpu,72463,2018.12.11
上海大花园,2004年建板楼,l2,yangpu,73673,2018.08.05
创智坊(公寓),2006年建板楼,l2,yangpu,64990,2018.07.30
海上硕和城,2008年建板楼,l2,yangpu,85375,2018.07.30
创智坊(公寓),2006年建板楼,l2,yangpu,70979,2018.05.20
合生江湾国际公寓,2012年建板楼,l2,yangpu,74715,2018.04.08
上海大花园,2004年建板楼,l2,yangpu,69625,2018.02.09
合生江湾国际公寓,2012年建板楼,l2,yangpu,74641,2018.02.01
合生江湾国际公寓,2007年建板楼,l2,yangpu,74519,2018.01.13
海上硕和城,2008年建板楼,l2,yangpu,86644,2017.12.28
公园3000黄兴花园,2002年建板楼,l2,yangpu,74686,2017.11.21
加州水郡,2010年建板楼,l2,yangpu,74951,2017.04.24
明丰阳光苑,2003年建板楼,l3,yangpu,79649,2021.11.21
正文花园(一期),2000年建板楼,l3,yangpu,71806,2021.11.12
华升公寓,1997年建板楼,l3,yangpu,77219,2021.11.04
恒阳花苑,2007年建板楼,l3,yangpu,84319,2021.07.05
建设公寓,1999年建板楼,l3,yangpu,79724,2021.06.28
汇元坊,2002年建板楼,l3,yangpu,64715,2021.01.24
文化花园香榭丽苑,2002年建板楼,l3,yangpu,83096,2021.01.11
大运盛城,2006年建板楼,l3,yangpu,66097,2020.12.27
佳泰花园,2001年建板楼,l3,yangpu,79085,2020.12.26
黄兴绿园,2004年建板楼,l3,yangpu,75761,2020.12.05
文化佳园,2002年建板楼,l3,yangpu,80860,2020.11.20
银河经典苑,1999年建板楼,l3,yangpu,66412,2020.11.14
新凤城,2005年建板楼,l3,yangpu,81566,2020.11.09
现代星洲城,2003年建板楼,l3,yangpu,81690,2020.10.03
汇元坊,2002年建板楼,l3,yangpu,71015,2020.09.21
金宇名邸,2007年建板楼,l3,yangpu,73221,2020.09.20
上海大花园,2003年建板楼,l3,yangpu,76930,2020.09.02
文化花园香榭丽苑,1999年建板楼,l3,yangpu,66236,2020.08.27
三湘世纪花城三期,2003年建板楼,l3,yangpu,71220,2020.08.08
现代星洲城,2002年建板楼,l3,yangpu,74996,2020.07.31
华升新苑,2004年建板楼,l3,yangpu,78456,2020.07.19
公园3000黄兴花园,2003年建板楼,l3,yangpu,82258,2020.07.06
