,title,build_time,price,unit_price,transaction_date,district,bedrooms
41719543,江杨名苑 2室1厅 74.74平米,低楼层(共6层) 1998年建板楼,377,50442,2019.07.05,hongkou,l2
41728678,虹北公寓 2室1厅 72.28平米,中楼层(共7层) 2002年建板楼,350,48423,2019.07.03,hongkou,l2
41737814,广中一村 2室2厅 70.5平米,高楼层(共6层) 1991年建暂无数据,345,48937,2019.07.01,hongkou,l2
41746951,凉二小区 2室1厅 75.6平米,低楼层(共19层) 1993年建塔楼,386,51059,2019.06.04,hongkou,l2
41756089,盛安家园 2室1厅 73.68平米,低楼层(共20层) 2011年建板楼,390,52932,2019.05.12,hongkou,l2
41765228,水电路1381弄 2室1厅 73.57平米,高楼层(共24层) 1997年建塔楼,380,51652,2019.05.06,hongkou,l2
41774368,新南小区 2室1厅 70.59平米,高楼层(共6层) 1995年建板楼,382,54116,2019.05.05,hongkou,l2
41783509,学府花苑 2室1厅 70.25平米,高楼层(共6层) 1996年建板楼,336,47830,2019.04.30,hongkou,l2
41792651,广裕小区 2室1厅 76.1平米,低楼层(共6层) 1995年建板楼,352,46255,2019.04.24,hongkou,l2
41801794,川虹小区 2室1厅 86.6平米,高楼层(共7层) 1998年建板楼,375,43303,2019.04.15,hongkou,l2
41810938,吴家湾路101弄 2室1厅 72.56平米,高楼层(共4层) 1993年建板楼,374,51544,2019.04.10,hongkou,l2
41820083,新市南路1148弄 2室2厅 73.66平米,中楼层(共6层) 1995年建板楼,359,48738,2019.04.08,hongkou,l2
41829229,辛耕大厦 2室1厅 78.88平米,高楼层(共6层) 2000年建板楼,394,49950,2019.03.21,hongkou,l2
41838376,虹北公寓 2室2厅 71.5平米,低楼层(共6层) 2002年建板楼,325,45455,2019.01.12,hongkou,l2
41847524,虹北公寓 2室1厅 71.61平米,中楼层(共6层) 2002年建板楼,313,43709,2018.12.30,hongkou,l2
41856673,水电小区 3室1厅 73.49平米,高楼层(共6层) 1987年建板楼,357,48579,2020.03.04,hongkou,l3
41865823,水电路1381弄 3室1厅 75.92平米,高楼层(共6层) 1996年建板楼,383,50448,2020.01.13,hongkou,l3
41874974,凉城路1201弄 3室1厅 70.9平米,中楼层(共6层) 1991年建板楼,350,49366,2019.10.25,hongkou,l3
41884126,锦苑小区(虹口) 3室1厅 72.12平米,高楼层(共6层) 1991年建板楼,350,48531,2019.09.19,hongkou,l3
41893279,纪念一小区 3室1厅 77.31平米,中楼层(共6层) 1995年建板楼,393,50835,2019.08.07,hongkou,l3
41902433,锦苑小区(虹口) 3室1厅 72.12平米,中楼层(共6层) 1991年建板楼,387,53661,2019.05.18,hongkou,l3
41911588,水电小区 3室1厅 70.01平米,高楼层(共7层) 1984年建板楼,330,47137,2019.05.08,hongkou,l3
41920744,水电小区 3室0厅 71.69平米,高楼层(共6层) 1987年建板楼,345,48124,2019.01.16,hongkou,l3
41929901,锦苑小区(虹口) 3室1厅 72.12平米,低楼层(共6层) 1991年建板楼,360,49917,2018.12.17,hongkou,l3
41939059,水电小区 3室2厅 73.49平米,高楼层(共6层) 1987年建板楼,342,46537,2018.10.31,hongkou,l3
41948218,星苑小区 3室1厅 76.09平米,中楼层(共6层) 1996年建板楼,380,49941,2018.10.08,hongkou,l3
41957378,三门二小区 3室1厅 71.04平米,低楼层(共6层) 1997年建板楼,345,48565,2018.07.24,hongkou,l3
41966539,华严路58弄 3室1厅 82.24平米,高楼层(共6层) 1998年建板楼,365,44383,2018.07.12,hongkou,l3
41975701,友谊二村 3室0厅 84.14平米,高楼层(共6层) 1980年建板楼,376,44688,2017.09.23,hongkou,l3
41984864,广中二村 3室1厅 84.77平米,高楼层(共6层) 1953年建板楼,386,45535,2017.05.16,hongkou,l3
41994028,商洛小区 3室1厅 78.17平米,中楼层(共6层) 1998年建板楼,312,39914,2016.08.30,hongkou,l3
42003193,四达路220弄 3室2厅 89.7平米,中楼层(共5层) 1958年建板楼,365,40692,2016.04.11,hongkou,l3
42012359,江杨名苑 3室1厅 76.87平米,低楼层(共6层) 1998年建板楼,300,39027,2016.03.15,hongkou,l3
42021526,虹仪小区 3室2厅 89.98平米,高楼层(共6层) 1990年建板楼,305,33897,2016.02.28,hongkou,l3
42030694,祥德路500弄 3室1厅 84.8平米,低楼层(共6层) 1995年建板楼,355,41864,2016.01.17,hongkou,l3
42039863,上农新村 3室2厅 85.56平米,高楼层(共6层) 1994年建板楼,396,46284,2016.01.17,hongkou,l3
42049033,同心路801弄 3室1厅 88.12平米,中楼层(共6层) 1996年建板楼,325,36882,2015.10.19,hongkou,l3
42058204,飘鹰公寓 1室2厅 90.36平米,高楼层(共7层) 2001年建板楼,340,37628,2015.06.27,hongkou,l1
42067376,学府花苑 2室2厅 106.6平米,中楼层(共18层) 1997年建塔楼,310,29081,2016.05.07,hongkou,l2
42076549,广裕小区 2室2厅 93.75平米,中楼层(共24层) 1998年建塔楼,375,40000,2016.03.24,hongkou,l2
42085723,镇北小区 2室1厅 90.62平米,高楼层(共6层) 1995年建板楼,310,34209,2016.03.16,hongkou,l2
42094898,机施公寓 2室1厅 90.06平米,中楼层(共23层) 1993年建塔楼,360,39974,2016.03.13,hongkou,l2
42104074,场中公寓 2室2厅 101.96平米,高楼层(共20层) 1998年建塔楼,345,33837,2016.03.12,hongkou,l2
42113251,同心城 2室1厅 96.43平米,低楼层(共7层) 1997年建板楼,380,39407,2016.03.08,hongkou,l2
42122429,新市公寓 2室2厅 100.41平米,低楼层(共14层) 1998年建板楼,360,35854,2016.03.08,hongkou,l2
42131608,辉河路59弄 2室1厅 95.76平米,高楼层(共6层) 1997年建板楼,332,34671,2016.02.27,hongkou,l2
42140788,华东公寓 2室2厅 93.15平米,中楼层(共26层) 1996年建塔楼,303,32529,2016.02.24,hongkou,l2
42149969,海虹苑 2室2厅 95.7平米,高楼层(共8层) 1998年建板楼,326,34065,2016.02.19,hongkou,l2
42159151,溧阳路1367号 2室1厅 94.39平米,低楼层(共3层) 板楼,367,38882,2016.01.31,hongkou,l2
42168334,秀苑小区 2室2厅 100平米,高楼层(共26层) 1999年建塔楼,370,37000,2016.01.29,hongkou,l2
42177518,学府花苑 2室2厅 100.48平米,低楼层(共18层) 1997年建塔楼,307,30554,2016.01.19,hongkou,l2
42186703,广裕小区 2室2厅 93.75平米,高楼层(共24层) 1998年建塔楼,300,32000,2016.01.15,hongkou,l2
42195889,秀苑小区 2室2厅 99.39平米,中楼层(共26层) 1999年建塔楼,365,36725,2016.01.08,hongkou,l2
42205076,中星凉城西苑 2室2厅 96.5平米,高楼层(共6层) 2001年建板楼,375,38861,2016.01.04,hongkou,l2
42214264,柳林公寓 2室2厅 107.13平米,中楼层(共24层) 2003年建塔楼,380,35471,2015.12.27,hongkou,l2
42223453,新海城 2室2厅 107.38平米,高楼层(共28层) 2004年建塔楼,380,35389,2015.12.23,hongkou,l2
42232643,欣逸家园 2室2厅 99.66平米,低楼层(共12层) 2006年建板楼,385,38632,2015.12.21,hongkou,l2
42241834,学府花苑 2室2厅 106.6平米,中楼层(共18层) 1997年建塔楼,320,30019,2015.12.21,hongkou,l2
42251026,东盈公寓 2室2厅 94.88平米,高楼层(共6层) 2002年建板楼,359,37780,2015.12.20,hongkou,l2
42260219,水电路1381弄 2室2厅 94.75平米,低楼层(共24层) 1997年建塔楼,358,37784,2015.12.15,hongkou,l2
42269413,宏凯公寓 2室1厅 97.41平米,低楼层(共25层) 1998年建塔楼,380,39011,2015.12.15,hongkou,l2
42278608,同心城 2室2厅 99.36平米,高楼层(共7层) 1997年建板楼,323,32458,2015.12.05,hongkou,l2
42287804,同心城 2室2厅 97.59平米,高楼层(共7层) 1997年建板楼,355,36377,2015.11.27,hongkou,l2
42297001,宏苑小区 2室2厅 91.32平米,高楼层(共6层) 1997年建板楼,313,34276,2015.11.25,hongkou,l2
42306199,良辰美景公寓 2室2厅 93.08平米,中楼层(共5层) 2001年建板楼,355,38118,2015.11.20,hongkou,l2
42315398,中星凉城苑 2室2厅 90.97平米,中楼层(共5层) 2002年建板楼,385,42322,2015.11.18,hongkou,l2
42324598,建玮公寓 2室2厅 91.47平米,低楼层(共6层) 1998年建板楼,380,41544,2015.11.16,hongkou,l2
42333799,久耕小区 2室2厅 91.9平米,中楼层(共22层) 1991年建塔楼,360,39174,2015.11.01,hongkou,l2
42343001,商洛小区 3室2厅 100.57平米,高楼层(共6层) 1960年建板楼,395,39277,2016.09.28,hongkou,l3
42352204,华东公寓 3室1厅 93.15平米,高楼层(共26层) 1996年建塔楼,390,41868,2016.09.13,hongkou,l3
42361408,同心路990弄 3室2厅 91.55平米,低楼层(共6层) 1952年建板楼,360,39323,2016.06.30,hongkou,l3
42370613,广中三村 3室2厅 101.69平米,中楼层(共5层) 1964年建板楼,345,33927,2016.05.21,hongkou,l3
42379819,水电路1381弄 3室1厅 94.75平米,中楼层(共24层) 1996年建塔楼,350,36940,2016.03.19,hongkou,l3
42389026,四联大厦 3室2厅 106.7平米,高楼层(共7层) 1998年建板楼,366,34302,2016.02.20,hongkou,l3
42398234,新海城 3室2厅 109.7平米,中楼层(共6层) 1997年建板楼,330,30083,2016.02.03,hongkou,l3
42407443,宏苑小区 3室2厅 101.95平米,高楼层(共7层) 1998年建板楼,330,32369,2016.01.17,hongkou,l3
42416653,辛耕大厦 3室2厅 105.41平米,中楼层(共24层) 2000年建塔楼,365,34627,2015.12.21,hongkou,l3
42425864,远虹大厦 3室1厅 100.11平米,低楼层(共30层) 1995年建塔楼,398,39757,2015.11.01,hongkou,l3
42435076,凉二小区 3室1厅 98.1平米,高楼层(共19层) 1993年建塔楼,326,33232,2015.10.18,hongkou,l3
42444289,申工公寓 3室2厅 94.91平米,中楼层(共7层) 1996年建板楼,368,38774,2015.09.07,hongkou,l3
42453503,飘鹰公寓 3室2厅 96.02平米,中楼层(共7层) 2001年建板楼,390,40617,2015.08.27,hongkou,l3
42462718,宏苑小区 3室1厅 98.17平米,高楼层(共6层) 1997年建板楼,324,33004,2015.07.19,hongkou,l3
42471934,虹口现代公寓 3室2厅 100.27平米,低楼层(共34层) 2002年建板楼,380,37898,2015.06.05,hongkou,l3
