title,build_time,price,unit_price,transaction_date,district,bedrooms
电影华苑 1室2厅 81.25平米,中楼层(共21层) 2008年建塔楼,418,51447,2015.11.13,xuhui,l1
电影华苑 1室2厅 80.01平米,中楼层(共21层) 2008年建塔楼,411,51369,2015.11.07,xuhui,l1
电影华苑 1室0厅 81.01平米,中楼层(共21层) 2008年建塔楼,425,52463,2015.10.07,xuhui,l1
徐家汇花园 1室2厅 84.7平米,低楼层(共31层) 2004年建板楼,450,53070,2015.09.24,xuhui,l1
徐家汇花园 1室2厅 84.7平米,低楼层(共31层) 2004年建板楼,475,56081,2015.09.19,xuhui,l1
徐家汇花园 1室2厅 85.21平米,高楼层(共31层) 2004年建板楼,490,57505,2015.08.29,xuhui,l1
芝大厦 1室1厅 87.15平米,低楼层(共21层) 1997年建板楼,495,56799,2015.08.04,xuhui,l1
凯旋豪庭 1室2厅 88.61平米,中楼层(共29层) 2005年建板楼,470,53042,2015.07.18,xuhui,l1
红旗教师公寓 1室2厅 80.93平米,高楼层(共26层) 2003年建塔楼,425,52515,2015.07.04,xuhui,l1
宏润花园 1室2厅 74.19平米,中楼层(共33层) 2004年建板楼,457,61599,2015.06.30,xuhui,l1
光华绿苑 2室2厅 79.71平米,中楼层(共6层) 2003年建板楼,488,61222,2021.11.07,xuhui,l2
梅陇十一村 2室1厅 72.81平米,高楼层(共6层) 1995年建板楼,440,60363,2021.11.07,xuhui,l2
迎春园 2室1厅 77.75平米,高楼层(共28层) 1996年建塔楼,425,54663,2021.10.18,xuhui,l2
华欣家园 2室1厅 72.15平米,中楼层(共6层) 2004年建板楼,464,64242,2021.10.16,xuhui,l2
华东花苑 2室1厅 72.58平米,中楼层(共6层) 1998年建板楼,491,67650,2021.09.20,xuhui,l2
龙南五村 2室2厅 71.05平米,中楼层(共6层) 1993年建板楼,484,68122,2021.09.18,xuhui,l2
华欣家园 2室1厅 72.85平米,低楼层(共6层) 2004年建板楼,430,59026,2021.08.19,xuhui,l2
华东花苑 2室1厅 75.72平米,高楼层(共7层) 1997年建板楼,493,65109,2021.07.11,xuhui,l2
花苑村丁香园 2室1厅 77.2平米,高楼层(共6层) 1992年建板楼,445,57643,2021.05.21,xuhui,l2
金塘小区 2室1厅 70平米,高楼层(共6层) 1995年建板楼,462,65972,2021.04.03,xuhui,l2
东荡小区 2室1厅 73.13平米,中楼层(共6层) 1994年建板楼,495,67688,2021.03.17,xuhui,l2
花苑村丁香园 2室1厅 71.38平米,高楼层(共6层) 1994年建板楼,476,66686,2021.03.14,xuhui,l2
宜山路701弄 2室1厅 72.42平米,中楼层(共5层) 1959年建板楼,470,64900,2021.03.04,xuhui,l2
梅陇五村 2室1厅 79.78平米,低楼层(共18层) 1995年建塔楼,468,58662,2021.03.01,xuhui,l2
华欣家园 2室1厅 72.34平米,低楼层(共6层) 2004年建板楼,485,67045,2021.02.28,xuhui,l2
梅陇三村 2室2厅 77.3平米,高楼层(共6层) 1990年建板楼,433,56016,2021.02.21,xuhui,l2
华东花苑 2室1厅 71.45平米,中楼层(共7层) 1997年建板楼,458,64101,2021.01.27,xuhui,l2
寿祥坊 2室1厅 77.7平米,低楼层(共18层) 1995年建塔楼,499,64222,2021.01.17,xuhui,l2
钦州花苑 2室1厅 77.73平米,高楼层(共30层) 1993年建塔楼,479,61624,2021.01.11,xuhui,l2
长虹坊 2室1厅 73.81平米,高楼层(共5层) 1991年建板楼,480,65032,2021.01.11,xuhui,l2
龙吴路13弄 2室1厅 70.37平米,高楼层(共6层) 1991年建板楼,447,63522,2021.01.10,xuhui,l2
钦州花苑 2室1厅 82.81平米,低楼层(共29层) 1995年建塔楼,498,60138,2021.01.09,xuhui,l2
月季园(徐汇) 2室1厅 83.6平米,高楼层(共6层) 1989年建板楼,455,54426,2021.01.09,xuhui,l2
凯翔小区 2室1厅 70.66平米,低楼层(共18层) 1993年建塔楼,466,65950,2020.12.31,xuhui,l2
钦州花苑 2室1厅 77.73平米,中楼层(共29层) 1993年建塔楼,475,61109,2020.12.30,xuhui,l2
钦州花苑 2室1厅 81.17平米,中楼层(共29层) 1995年建塔楼,470,57904,2020.12.30,xuhui,l2
田林新苑 2室1厅 70.31平米,低楼层(共28层) 1994年建塔楼,465,66136,2020.12.26,xuhui,l2
钦州花苑 2室1厅 81.17平米,中楼层(共29层) 1995年建塔楼,488,60121,2020.12.26,xuhui,l2
梅陇十一村 3室1厅 73.29平米,高楼层(共6层) 1994年建板楼,470,64129,2021.10.31,xuhui,l3
凌云壹街坊 5房间2卫 76.32平米,中楼层(共13层) 2012年建板楼,442,57915,2021.08.28,xuhui,l3
长桥三村 3室1厅 70.02平米,高楼层(共6层) 1989年建板楼,474,67695,2021.05.17,xuhui,l3
东湾小区 3室1厅 82.04平米,中楼层(共6层) 1997年建板楼,490,59727,2021.04.17,xuhui,l3
梅陇十一村 3室0厅 71.21平米,低楼层(共6层) 1993年建板楼,445,62492,2021.04.10,xuhui,l3
虹梅南路96弄 3室1厅 78.3平米,高楼层(共6层) 1994年建板楼,465,59387,2021.01.26,xuhui,l3
罗城小区 3室1厅 81.92平米,高楼层(共6层) 1997年建板楼,490,59815,2021.01.11,xuhui,l3
龙南七村 3室0厅 73.22平米,高楼层(共6层) 1994年建板楼,489,66786,2021.01.06,xuhui,l3
长兴坊 3室1厅 73.05平米,中楼层(共6层) 1992年建板楼,480,65709,2020.12.20,xuhui,l3
罗城小区 3室1厅 81.92平米,高楼层(共6层) 1997年建板楼,470,57313,2020.12.19,xuhui,l3
梅陇九村 3室1厅 82.34平米,高楼层(共6层) 2000年建板楼,419,50887,2020.12.17,xuhui,l3
梅陇三村 3室1厅 75.83平米,高楼层(共6层) 1993年建板楼,405,53409,2020.12.13,xuhui,l3
家乐苑 3室1厅 79.09平米,中楼层(共6层) 1996年建板楼,455,57530,2020.12.13,xuhui,l3
上海师大新村 3室0厅 70.02平米,低楼层(共3层) 1955年建板楼,435,62054,2020.11.29,xuhui,l3
万象园 3室2厅 83.58平米,高楼层(共7层) 1999年建板楼,488,58388,2020.11.22,xuhui,l3
长海坊 3室1厅 71.28平米,中楼层(共6层) 1991年建板楼,475,66639,2020.11.20,xuhui,l3
东荡小区 3室1厅 87.31平米,高楼层(共6层) 1994年建板楼,463,53030,2020.11.13,xuhui,l3
沙家浜小区 3室1厅 85.4平米,高楼层(共4层) 1995年建板楼,418,48947,2020.10.31,xuhui,l3
罗城小区 3室1厅 76.07平米,中楼层(共6层) 1997年建板楼,453,59551,2020.10.18,xuhui,l3
龙南五村 3室1厅 72.34平米,高楼层(共6层) 1994年建板楼,435,60133,2020.10.14,xuhui,l3
花苑村玉兰园 3室1厅 76.1平米,低楼层(共6层) 1988年建板楼,473,62156,2020.10.11,xuhui,l3
龙南五村 3室1厅 72.34平米,中楼层(共6层) 1994年建板楼,470,64971,2020.09.23,xuhui,l3
田林十一村 3室1厅 70.98平米,高楼层(共14层) 1988年建塔楼,488,68752,2020.09.10,xuhui,l3
凌云新村 3室1厅 82.21平米,中楼层(共6层) 1994年建板楼,417,50724,2020.09.07,xuhui,l3
罗秀新村 3室1厅 84.06平米,中楼层(共6层) 1994年建板楼,435,51749,2020.09.06,xuhui,l3
田林五六七村 3室1厅 75.91平米,中楼层(共6层) 1987年建板楼,453,59611,2020.08.30,xuhui,l3
滨江小区 3室1厅 72.53平米,高楼层(共6层) 1998年建暂无数据,400,55150,2020.08.02,xuhui,l3
百色路133弄小区 3室1厅 76.91平米,高楼层(共6层) 1995年建板楼,436,56625,2020.08.02,xuhui,l3
龙南七村 3室1厅 82.15平米,低楼层(共6层) 1994年建板楼,484,58917,2020.08.02,xuhui,l3
俞二小区 3室1厅 74.02平米,高楼层(共6层) 1992年建板楼,406,54851,2020.07.12,xuhui,l3
田林十村 4室1厅 76.05平米,高楼层(共6层) 1984年建板楼,460,60487,2016.10.23,xuhui,l4
实业公寓 1室0厅 90.36平米,中楼层(共28层) 1992年建塔楼,415,45928,2015.05.07,xuhui,l1
尚海湾豪庭 1室2厅 93.98平米,中楼层(共31层) 2013年建板楼,495,52671,2015.04.18,xuhui,l1
红旗教师公寓 1室0厅 91.58平米,高楼层(共26层) 2003年建塔楼,410,44770,2013.09.06,xuhui,l1
鑫隆花园 2室1厅 90.34平米,低楼层(共24层) 1999年建塔楼,415,45938,2020.12.15,xuhui,l2
梅陇三村 2室2厅 94.62平米,高楼层(共6层) 1997年建板楼,480,50730,2020.08.19,xuhui,l2
鑫隆花园 2室2厅 104.64平米,中楼层(共24层) 1999年建塔楼,459,43865,2020.07.01,xuhui,l2
虹梅小区 2室2厅 93.18平米,低楼层(共6层) 1995年建板楼,460,49367,2020.06.06,xuhui,l2
中恒苑 2室1厅 92.56平米,中楼层(共6层) 1998年建板楼,492,53155,2020.05.23,xuhui,l2
爱邦大厦 2室1厅 96.41平米,中楼层(共29层) 1989年建板楼,418,43357,2020.05.18,xuhui,l2
爱邦大厦 2室2厅 96.98平米,高楼层(共29层) 1991年建板楼,415,42793,2020.04.16,xuhui,l2
金巢铂瑞阁 3房间1卫 103.42平米,中楼层(共14层) 2015年建板楼,495,47864,2020.04.16,xuhui,l2
鑫隆花园 2室1厅 90.42平米,中楼层(共24层) 1999年建塔楼,439,48530,2020.04.01,xuhui,l2
爱邦大厦 2室1厅 96.98平米,中楼层(共29层) 1991年建板楼,420,43308,2020.03.10,xuhui,l2
梅陇十一村 2室1厅 90.41平米,中楼层(共6层) 2001年建板楼,483,53424,2020.01.12,xuhui,l2
兴荣苑 2室1厅 100.54平米,高楼层(共6层) 2000年建板楼,442,43963,2020.01.05,xuhui,l2
华利公寓 2室1厅 99平米,低楼层(共28层) 1995年建塔楼,480,48485,2019.12.07,xuhui,l2
爱邦大厦 2室1厅 94.46平米,低楼层(共29层) 1989年建板楼,405,42876,2019.09.27,xuhui,l2
梅陇十一村 2室2厅 90.41平米,高楼层(共6层) 2001年建板楼,425,47009,2019.08.22,xuhui,l2
鑫隆花园 2室1厅 90.42平米,中楼层(共24层) 1999年建塔楼,413,45676,2019.03.28,xuhui,l2
锦馨苑 2室1厅 95.41平米,高楼层(共6层) 2000年建板楼,490,51358,2019.03.09,xuhui,l2
徐汇新干线 2室2厅 90.64平米,中楼层(共11层) 2006年建板楼,434,47882,2019.01.27,xuhui,l2
华利公寓 2室1厅 95.9平米,高楼层(共28层) 1995年建塔楼,492,51304,2018.08.16,xuhui,l2
爱邦大厦 2室2厅 96.41平米,中楼层(共29层) 1989年建塔楼,445,46158,2018.08.08,xuhui,l2
梅陇十一村 2室2厅 90.48平米,高楼层(共6层) 2001年建板楼,450,49735,2018.03.19,xuhui,l2
中恒苑 2室2厅 92.56平米,高楼层(共6层) 1998年建板楼,498,53803,2017.03.30,xuhui,l2
明佳公寓 2室1厅 99平米,中楼层(共28层) 1997年建塔楼,450,45455,2016.03.12,xuhui,l2
梅陇四村 2室1厅 97.58平米,低楼层(共25层) 1996年建塔楼,400,40993,2016.03.09,xuhui,l2
凯华公寓 2室2厅 100.67平米,高楼层(共7层) 1999年建板楼,498,49469,2016.02.21,xuhui,l2
嘉欣公寓 2室2厅 100.36平米,中楼层(共12层) 2000年建板楼,460,45835,2016.02.20,xuhui,l2
紫薇园 2室1厅 97.47平米,中楼层(共24层) 1992年建塔楼,453,46476,2016.02.20,xuhui,l2
梅陇十村 2室2厅 94.88平米,低楼层(共24层) 2008年建板楼,414,43635,2016.02.19,xuhui,l2
龙南七村 3室1厅 91.56平米,高楼层(共6层) 1994年建板楼,480,52425,2020.06.06,xuhui,l3
鑫隆花园 3室1厅 104.32平米,中楼层(共24层) 1996年建塔楼,400,38344,2020.06.01,xuhui,l3
华欣家园 3室1厅 95.04平米,低楼层(共6层) 2004年建板楼,492,51768,2019.12.21,xuhui,l3
鑫隆花园 3室1厅 104.64平米,中楼层(共24层) 1999年建塔楼,405,38705,2019.11.25,xuhui,l3
狮城花苑 3室1厅 91.72平米,中楼层(共6层) 1995年建板楼,465,50698,2019.06.14,xuhui,l3
龙南三四村 3室1厅 91.39平米,低楼层(共6层) 1993年建板楼,475,51976,2019.05.31,xuhui,l3
月季园(徐汇) 3室2厅 105.07平米,中楼层(共6层) 1990年建板楼,439,41782,2018.10.11,xuhui,l3
恒龙苑 3室1厅 91.93平米,高楼层(共6层) 1994年建板楼,430,46775,2016.10.21,xuhui,l3
华泾四村 3室2厅 107.9平米,高楼层(共6层) 1999年建板楼,408,37813,2016.09.29,xuhui,l3
金牛苑 3室1厅 90.86平米,中楼层(共6层) 1997年建板楼,470,51728,2016.08.12,xuhui,l3
华东花苑 3室1厅 99.34平米,中楼层(共6层) 1998年建板楼,470,47313,2016.07.07,xuhui,l3
印象欧洲(公寓) 3室1厅 90.42平米,中楼层(共7层) 2011年建板楼,485,53639,2016.05.07,xuhui,l3
万象园 3室1厅 92.66平米,高楼层(共6层) 1999年建板楼,480,51803,2016.03.26,xuhui,l3
狮城花苑 3室2厅 91.81平米,中楼层(共6层) 1995年建板楼,465,50649,2016.03.24,xuhui,l3
东航公寓 3室2厅 104.35平米,高楼层(共24层) 1999年建塔楼,453,43412,2016.03.17,xuhui,l3
万象园 3室1厅 98.64平米,中楼层(共7层) 1999年建板楼,498,50487,2016.03.06,xuhui,l3
天龙苑 3室2厅 106.3平米,低楼层(共7层) 2004年建板楼,427,40170,2016.03.05,xuhui,l3
桂林苑 3室1厅 109.16平米,高楼层(共6层) 1995年建板楼,400,36644,2016.03.03,xuhui,l3
徐汇新干线 3室2厅 103平米,低楼层(共6层) 2006年建板楼,430,41748,2016.02.19,xuhui,l3
徐虹大楼 3室1厅 96.87平米,高楼层(共18层) 1997年建塔楼,498,51410,2016.02.06,xuhui,l3
馨宁公寓 3室1厅 101.28平米,中楼层(共26层) 2011年建板楼,410,40482,2016.01.29,xuhui,l3
龙呈家园 3室1厅 106.07平米,中楼层(共6层) 1996年建板楼,450,42425,2016.01.29,xuhui,l3
三江小区 3室1厅 95.04平米,高楼层(共6层) 1998年建板楼,420,44192,2016.01.16,xuhui,l3
东航公寓 3室2厅 104.35平米,中楼层(共24层) 1999年建塔楼,420,40250,2016.01.10,xuhui,l3
漕溪一村 3室2厅 105.17平米,高楼层(共6层) 1994年建板楼,420,39936,2016.01.05,xuhui,l3
金谷园 3室2厅 95.65平米,中楼层(共18层) 1996年建塔楼,470,49138,2015.12.31,xuhui,l3
红旗教师公寓 3室1厅 91.66平米,低楼层(共24层) 1998年建塔楼,425,46368,2015.12.29,xuhui,l3
徐汇新干线 3室1厅 102.99平米,中楼层(共6层) 2006年建板楼,407,39519,2015.12.25,xuhui,l3
钦州公寓 3室1厅 99.12平米,低楼层(共18层) 1994年建板塔结合,435,43836,2015.12.13,xuhui,l3
乾骏园 3室1厅 95.97平米,低楼层(共6层) 1998年建板楼,465,48453,2015.12.05,xuhui,l3
海螺花园 1室0厅 126.83平米,高楼层(共24层) 1999年建板楼,450,35481,2014.01.11,xuhui,l1
爱建园 1室0厅 118.31平米,高楼层(共18层) 2003年建板楼,490,41417,2013.03.18,xuhui,l1
金星苑 1室0厅 127.74平米,中楼层(共18层) 1999年建塔楼,440,34445,2013.03.03,xuhui,l1
徐虹华庭 1室0厅 114.39平米,低楼层(共22层) 2004年建板楼,455,39777,2012.10.29,xuhui,l1
嘉汇广场 2室2厅 121.69平米,低楼层(共30层) 1997年建塔楼,478,39281,2016.08.23,xuhui,l2
嘉汇广场 2室2厅 116.97平米,低楼层(共33层) 1997年建塔楼,448,38301,2016.07.14,xuhui,l2
东安花苑 2室1厅 129.7平米,中楼层(共40层) 1997年建板塔结合,460,35467,2016.06.27,xuhui,l2
嘉汇广场 2室2厅 117.72平米,中楼层(共30层) 1997年建塔楼,445,37802,2016.03.08,xuhui,l2
嘉汇广场 2室2厅 129平米,高楼层(共35层) 1997年建塔楼,450,34884,2016.01.21,xuhui,l2
百合花苑 2室2厅 126.04平米,中楼层(共24层) 1995年建塔楼,400,31736,2016.01.18,xuhui,l2
嘉汇广场 2室2厅 116.97平米,中楼层(共33层) 1997年建塔楼,468,40011,2016.01.18,xuhui,l2
澳龙公寓 2室2厅 116.18平米,低楼层(共24层) 2003年建板楼,490,42176,2015.12.21,xuhui,l2
嘉汇广场 2室2厅 129平米,低楼层(共35层) 1997年建塔楼,440,34109,2015.12.20,xuhui,l2
圣骊家园 2室2厅 118.84平米,低楼层(共28层) 2000年建板楼,458,38540,2015.11.15,xuhui,l2
嘉汇广场 2室2厅 117.72平米,高楼层(共30层) 1997年建塔楼,470,39926,2015.11.13,xuhui,l2
华利公寓 2室2厅 122.02平米,中楼层(共29层) 1997年建塔楼,415,34011,2015.10.27,xuhui,l2
北海大厦 2室2厅 116.32平米,中楼层(共19层) 1998年建塔楼,420,36108,2015.10.22,xuhui,l2
南溪公寓 2室2厅 110.45平米,高楼层(共25层) 1998年建板楼,440,39838,2015.09.19,xuhui,l2
东安花苑 2室2厅 129.7平米,低楼层(共26层) 1997年建板塔结合,401,30918,2015.09.17,xuhui,l2
梓树园 2室2厅 111.29平米,高楼层(共23层) 1998年建塔楼,490,44030,2015.09.11,xuhui,l2
新湖云庭 2室1厅 111.6平米,高楼层(共23层) 2005年建塔楼,470,42115,2015.08.16,xuhui,l2
华鼎广场 2室2厅 114.84平米,低楼层(共29层) 2001年建塔楼,475,41362,2015.08.13,xuhui,l2
广厦公寓 2室2厅 116.16平米,低楼层(共29层) 2000年建塔楼,445,38310,2015.08.09,xuhui,l2
强生花苑 2室2厅 120.67平米,中楼层(共20层) 2001年建塔楼,485,40193,2015.07.26,xuhui,l2
新湖云庭 2室2厅 111.6平米,高楼层(共23层) 2005年建塔楼,460,41219,2015.07.20,xuhui,l2
梓树园 2室2厅 111.24平米,中楼层(共23层) 1999年建塔楼,430,38656,2015.07.10,xuhui,l2
虹桥路400弄 2室2厅 111.91平米,高楼层(共26层) 1996年建塔楼,452,40390,2015.06.22,xuhui,l2
四季园 2室2厅 118.2平米,高楼层(共29层) 2000年建板楼,483,40863,2015.06.20,xuhui,l2
鼎新大楼(公寓) 2室2厅 112.29平米,中楼层(共20层) 1997年建塔楼,455,40521,2015.06.20,xuhui,l2
虹桥路400弄 2室2厅 111.97平米,低楼层(共26层) 1998年建板楼,420,37511,2015.06.18,xuhui,l2
新湖云庭 2室2厅 121.34平米,中楼层(共23层) 2005年建塔楼,490,40383,2015.06.18,xuhui,l2
华鼎广场 2室2厅 114.81平米,中楼层(共32层) 2001年建塔楼,470,40938,2015.06.17,xuhui,l2
华东花苑 3室1厅 112.16平米,高楼层(共7层) 1996年建板楼,468,41727,2020.04.02,xuhui,l3
名人花苑 3室2厅 127.59平米,高楼层(共6层) 1999年建板楼,480,37621,2019.12.11,xuhui,l3
迎春园 3室1厅 110.66平米,低楼层(共28层) 1996年建塔楼,470,42473,2019.11.09,xuhui,l3
光大会展中心 3室2厅 129.53平米,低楼层(共30层) 2001年建塔楼,490,37830,2018.07.06,xuhui,l3
漕溪四村 3室1厅 110平米,高楼层(共6层) 1986年建板楼,440,40000,2016.10.16,xuhui,l3
迎春园 3室2厅 121.62平米,中楼层(共28层) 1995年建塔楼,400,32890,2016.08.20,xuhui,l3
光大会展中心 3室2厅 129.53平米,低楼层(共30层) 2001年建塔楼,401,30959,2016.08.13,xuhui,l3
紫阳花苑 3室2厅 115.51平米,中楼层(共6层) 2002年建板楼,400,34630,2016.06.10,xuhui,l3
钦江大楼 3室2厅 125.08平米,高楼层(共16层) 1997年建板楼,440,35178,2016.04.23,xuhui,l3
华欣家园 3室2厅 112.85平米,高楼层(共6层) 2004年建板楼,440,38990,2016.03.09,xuhui,l3
宛龙小区 3室2厅 126.2平米,低楼层(共8层) 2000年建板楼,485,38432,2016.02.03,xuhui,l3
爱建大厦 3室2厅 114.5平米,低楼层(共17层) 1984年建塔楼,401,35022,2016.01.28,xuhui,l3
天龙苑 3室2厅 110.8平米,中楼层(共7层) 2004年建板楼,465,41968,2016.01.26,xuhui,l3
正南花苑 3室2厅 110.56平米,低楼层(共6层) 1999年建板楼,465,42059,2016.01.15,xuhui,l3
龙山公寓 3室2厅 111.1平米,中楼层(共24层) 1998年建板楼,455,40955,2015.12.30,xuhui,l3
华利公寓 3室2厅 124.52平米,中楼层(共28层) 1995年建塔楼,470,37745,2015.12.27,xuhui,l3
华滨家园 3室2厅 123.26平米,中楼层(共34层) 2012年建板楼,484,39267,2015.12.26,xuhui,l3
徐汇新城(公寓) 3室2厅 116.38平米,中楼层(共11层) 2005年建板楼,488,41932,2015.12.13,xuhui,l3
明佳公寓 3室2厅 124.52平米,低楼层(共28层) 1997年建塔楼,435,34867,2015.12.12,xuhui,l3
明佳公寓 3室2厅 124.52平米,低楼层(共28层) 1997年建塔楼,465,37344,2015.12.07,xuhui,l3
迎春园 3室2厅 125.89平米,低楼层(共28层) 1995年建塔楼,420,33363,2015.11.12,xuhui,l3
徐汇公寓 3室2厅 115.53平米,中楼层(共19层) 2004年建板楼,495,42847,2015.11.02,xuhui,l3
康沁苑 3室2厅 110.23平米,高楼层(共6层) 1999年建板楼,493,44725,2015.10.31,xuhui,l3
明佳苑 3室2厅 126.83平米,低楼层(共26层) 1998年建板楼,420,33116,2015.10.27,xuhui,l3
徐汇公寓 3室2厅 122.89平米,高楼层(共18层) 2004年建板楼,455,37025,2015.10.20,xuhui,l3
华馨公寓 3室2厅 126.38平米,中楼层(共12层) 2006年建板楼,490,38772,2015.10.11,xuhui,l3
金桂苑(徐汇) 3室2厅 126.66平米,高楼层(共24层) 1996年建塔楼,418,33002,2015.09.13,xuhui,l3
住友公寓 3室2厅 129.72平米,中楼层(共22层) 1997年建板楼,460,35461,2015.09.13,xuhui,l3
百合花苑 3室2厅 127.59平米,低楼层(共24层) 1994年建塔楼,434,34000,2015.09.05,xuhui,l3
挹翠苑 3室2厅 110.68平米,高楼层(共6层) 2000年建板楼,425,38399,2015.08.30,xuhui,l3
徐汇新城(公寓) 4室2厅 128.96平米,低楼层(共12层) 2008年建板楼,445,34507,2016.02.15,xuhui,l4
挹翠苑 6室2厅 110.68平米,高楼层(共6层) 2000年建板楼,486,43911,2015.12.02,xuhui,l6
丰业广元公寓 1室0厅 130.98平米,中楼层(共26层) 2000年建板楼,400,30540,2011.12.16,xuhui,l1
华苑大厦 2室2厅 146.57平米,低楼层(共31层) 1997年建塔楼,400,27291,2015.12.03,xuhui,l2
嘉汇广场 2室2厅 138.13平米,低楼层(共35层) 1997年建塔楼,400,28959,2015.11.19,xuhui,l2
汇金广场 2室2厅 131.4平米,中楼层(共28层) 1998年建塔楼,493,37520,2015.10.29,xuhui,l2
佳安公寓 2室2厅 140.06平米,高楼层(共34层) 2000年建塔楼,470,33558,2015.06.29,xuhui,l2
大闻公寓 2室2厅 146.53平米,低楼层(共19层) 1998年建板楼,490,33441,2014.12.30,xuhui,l2
