,title,build_time,price,unit_price,transaction_date,district,bedrooms
2233439,日月光水岸花园（二期） 1室2厅 72.55平米,低楼层(共13层) 2012年建板楼,535,73743,2021.01.06,pudong,l1
2235553,东方城市花园(二期) 1室2厅 77.92平米,低楼层(共24层) 2005年建板楼,685,87911,2021.01.01,pudong,l1
2237668,东晶国际公寓 1室1厅 71.31平米,低楼层(共25层) 2006年建塔楼,690,96761,2020.12.27,pudong,l1
2239784,香梅花园(二期) 1室2厅 72.86平米,低楼层(共14层) 2004年建板楼,738,101222,2020.12.16,pudong,l1
2241901,东晶国际公寓 1室2厅 71.51平米,高楼层(共29层) 2006年建塔楼,740,103483,2020.12.14,pudong,l1
2244019,东晶国际公寓 1室2厅 70.98平米,中楼层(共25层) 2006年建塔楼,718,101156,2020.12.12,pudong,l1
2246138,金隆置地大厦 1室1厅 73.84平米,中楼层(共31层) 2003年建塔楼,647,87622,2020.12.12,pudong,l1
2248258,环球广场 1室1厅 71.06平米,中楼层(共33层) 1996年建塔楼,555,78104,2020.12.09,pudong,l1
2250379,古北御庭 1室2厅 72.97平米,高楼层(共19层) 2013年建板楼,760,104153,2020.12.07,pudong,l1
2252501,陆家嘴滨江公馆 1室2厅 71.37平米,高楼层(共29层) 1994年建塔楼,562,78745,2020.12.05,pudong,l1
2254624,四季全景台 1室2厅 70.76平米,中楼层(共20层) 2005年建板楼,742,104862,2020.12.03,pudong,l1
2256748,金隆置地大厦 1室1厅 73.84平米,中楼层(共31层) 2003年建塔楼,617,83560,2020.11.25,pudong,l1
2258873,证大宽域 1室2厅 77.44平米,低楼层(共20层) 2009年建板楼,760,98141,2020.11.24,pudong,l1
2260999,临沂大楼 1室2厅 83.38平米,高楼层(共25层) 1993年建塔楼,518,62126,2020.11.03,pudong,l1
2263126,涵合园(公寓) 1室1厅 70.9平米,中楼层(共22层) 2004年建板楼,586,82652,2020.10.18,pudong,l1
2265254,陆家嘴花园(一期) 1室1厅 74.57平米,低楼层(共25层) 2000年建板楼,758,101650,2020.10.01,pudong,l1
2267383,凤凰大厦 1室2厅 80.35平米,中楼层(共23层) 1998年建塔楼,650,80897,2020.09.28,pudong,l1
2269513,锦绣一方名苑 1室1厅 81.1平米,低楼层(共9层) 2002年建板楼,525,64735,2020.09.26,pudong,l1
2271644,金桥酒店公寓 1室1厅 83.15平米,中楼层(共19层) 2003年建板楼,600,72159,2020.09.07,pudong,l1
2273776,东晶国际公寓 1室2厅 73.04平米,中楼层(共28层) 2006年建塔楼,636,87049,2020.08.30,pudong,l1
2275909,金桥名都 1室2厅 86.07平米,中楼层(共11层) 2004年建板楼,566,65761,2020.08.29,pudong,l1
2278043,东晶国际公寓 1室1厅 70.92平米,中楼层(共28层) 2006年建塔楼,649,91512,2020.08.12,pudong,l1
2280178,东晶国际公寓 1室1厅 71.24平米,低楼层(共29层) 2006年建塔楼,627,88013,2020.08.03,pudong,l1
2282314,金杨路750弄 2室1厅 83.5平米,高楼层(共6层) 1996年建板楼,520,62276,2021.12.19,pudong,l2
2284451,大华锦绣华城(二街区) 2室1厅 76.08平米,高楼层(共15层) 2012年建板楼,641,84254,2021.11.22,pudong,l2
2286589,日月光水岸花园(一期) 2室2厅 87.93平米,中楼层(共13层) 2010年建板楼,747,84954,2021.11.22,pudong,l2
2288728,新高苑(四期) 2室2厅 83.97平米,中楼层(共11层) 2013年建板楼,500,59546,2021.11.19,pudong,l2
2290868,新世纪名苑 2室1厅 82.79平米,低楼层(共11层) 2002年建板楼,738,89142,2021.11.14,pudong,l2
2293009,丽都成品 2室1厅 83.89平米,低楼层(共18层) 2005年建塔楼,603,71880,2021.11.13,pudong,l2
2295151,东三街30号 2室1厅 87.68平米,高楼层(共15层) 1998年建塔楼,618,70484,2021.11.06,pudong,l2
2297294,金樟花苑 2室1厅 79.29平米,高楼层(共6层) 1994年建板楼,552,69618,2021.11.03,pudong,l2
2299438,保利林语溪(公寓) 2室2厅 88.12平米,低楼层(共18层) 2011年建板楼,620,70359,2021.10.25,pudong,l2
2301583,保利林语溪(公寓) 2室2厅 89.79平米,低楼层(共18层) 2011年建板楼,647,72058,2021.10.24,pudong,l2
2303729,中邦城市园 2室1厅 82.48平米,中楼层(共26层) 2014年建板楼,538,65228,2021.10.24,pudong,l2
2305876,中冶尚城 2室2厅 88.07平米,高楼层(共14层) 2010年建板楼,750,85160,2021.10.23,pudong,l2
2308024,上南兰庭苑 2室2厅 85.66平米,中楼层(共6层) 2000年建板楼,675,78800,2021.10.23,pudong,l2
2310173,绿洲康城亲水湾(中央区) 2室2厅 88.63平米,低楼层(共18层) 2017年建板楼,620,69954,2021.10.19,pudong,l2
2312323,伟业金锦苑二村 2室1厅 78平米,中楼层(共6层) 2003年建板楼,549,70321,2021.10.17,pudong,l2
2314474,浦发罗兰翡丽 2室2厅 79.97平米,中楼层(共18层) 板楼,680,85032,2021.10.10,pudong,l2
2316626,伟业金锦苑二村 2室2厅 78.46平米,低楼层(共6层) 2003年建板楼,540,68825,2021.10.07,pudong,l2
2318779,始信北苑 2室2厅 84.3平米,中楼层(共6层) 2003年建板楼,765,90748,2021.10.06,pudong,l2
2320933,东港公寓 2室1厅 75平米,高楼层(共15层) 1987年建塔楼,576,76800,2021.10.05,pudong,l2
2323088,天后宫大楼 2室1厅 72.39平米,高楼层(共24层) 1989年建塔楼,660,91173,2021.10.04,pudong,l2
2325244,伟业金锦苑二村 2室2厅 78.98平米,高楼层(共6层) 2003年建板楼,563,71284,2021.10.04,pudong,l2
2327401,保利林语溪(公寓) 2室2厅 89.79平米,高楼层(共18层) 2011年建板楼,645,71835,2021.10.02,pudong,l2
2329559,羽北小区 2室1厅 72.24平米,中楼层(共6层) 1998年建板楼,692,95792,2021.10.01,pudong,l2
2331718,天健浦荟大楼 4房间2卫 74.5平米,高楼层(共10层) 板楼,558,74900,2021.10.01,pudong,l2
2333878,金泽苑 2室2厅 75.55平米,低楼层(共6层) 2000年建板楼,527,69689,2021.09.27,pudong,l2
2336039,新里城和合苑 2室1厅 73.23平米,中楼层(共6层) 1999年建板楼,637,86987,2021.09.25,pudong,l2
2338201,高行家园 2室2厅 81.91平米,低楼层(共6层) 2009年建板楼,512,62508,2021.09.23,pudong,l2
2340364,三林世博家园(东书房路560弄) 2室1厅 74.05平米,中楼层(共6层) 2006年建板楼,500,67522,2021.09.12,pudong,l2
2342528,三林世博家园(大道站路94弄) 2室2厅 86.7平米,低楼层(共6层) 2006年建板楼,503,58017,2021.09.12,pudong,l2
2344693,伟业金锦苑二村 2室2厅 78.64平米,低楼层(共6层) 2003年建板楼,535,68032,2021.09.12,pudong,l2
2346859,香山新村西北街坊 3室2厅 83.21平米,高楼层(共6层) 1997年建板楼,520,62493,2021.10.17,pudong,l3
2349026,泾栖小区 3室1厅 75.11平米,低楼层(共6层) 1994年建板楼,610,81215,2021.10.09,pudong,l3
2351194,保利林语溪(公寓) 3室2厅 89.09平米,低楼层(共18层) 2011年建板楼,676,75879,2021.10.04,pudong,l3
2353363,香楠小区 3室1厅 79.51平米,低楼层(共6层) 1995年建板楼,532,66910,2021.08.07,pudong,l3
2355533,金桥新村四街坊 3室1厅 75.19平米,中楼层(共6层) 1997年建板楼,550,73149,2021.08.02,pudong,l3
2357704,金桥新村四街坊 3室1厅 75.3平米,高楼层(共6层) 1997年建板楼,555,73706,2021.07.19,pudong,l3
2359876,德州大楼 3室1厅 81.49平米,低楼层(共25层) 塔楼,572,70193,2021.06.29,pudong,l3
2362049,罗山六村 3室1厅 85.64平米,低楼层(共6层) 1990年建板楼,606,70762,2021.06.21,pudong,l3
2364223,三林安居苑 3室1厅 77.54平米,中楼层(共5层) 1998年建板楼,536,69126,2021.06.21,pudong,l3
2366398,朱家门小区 3室1厅 89.71平米,低楼层(共18层) 1995年建塔楼,515,57408,2021.06.16,pudong,l3
2368574,云台一小区 3室1厅 72.41平米,高楼层(共6层) 1994年建板楼,515,71123,2021.06.13,pudong,l3
2370751,洋泾花园城 3室1厅 89.5平米,中楼层(共6层) 1997年建板楼,746,83352,2021.06.12,pudong,l3
2372929,天池一村 3室2厅 88.19平米,高楼层(共6层) 1994年建板楼,537,60892,2021.05.19,pudong,l3
2375108,恒大小区 3室1厅 84.17平米,高楼层(共6层) 1995年建板楼,574,68182,2021.05.14,pudong,l3
2377288,银杏苑(三林) 3室2厅 81.55平米,中楼层(共6层) 1999年建板楼,514,62968,2021.05.10,pudong,l3
2379469,潍坊十村 3室1厅 70.78平米,高楼层(共6层) 1985年建板楼,706,99746,2021.05.09,pudong,l3
2381651,绿地康桥新苑 3室2厅 88.15平米,高楼层(共14层) 2004年建板楼,566,64209,2021.05.06,pudong,l3
2383834,浦潍大楼 3室0厅 71.64平米,高楼层(共17层) 1987年建塔楼,660,92128,2021.04.19,pudong,l3
2386018,新花苑 3室1厅 83.32平米,高楼层(共5层) 1995年建板楼,563,67571,2021.04.18,pudong,l3
2388203,金桥新村四街坊 3室1厅 75.19平米,高楼层(共6层) 1997年建板楼,560,74478,2021.04.18,pudong,l3
2390389,银山小区 3室1厅 85.81平米,高楼层(共6层) 1997年建板楼,542,63163,2021.04.06,pudong,l3
2392576,绿地香颂(浦东)(公寓) 3室2厅 87.78平米,低楼层(共18层) 2011年建板楼,655,74619,2021.03.28,pudong,l3
2394764,博文园 3室1厅 74.73平米,低楼层(共6层) 1998年建板楼,605,80959,2021.03.16,pudong,l3
2396953,绿地香颂(浦东)(公寓) 3室2厅 87.84平米,低楼层(共18层) 2011年建板楼,579,65916,2021.03.16,pudong,l3
2399143,翠竹苑 3室2厅 86.45平米,低楼层(共6层) 1997年建板楼,515,59573,2021.03.14,pudong,l3
2401334,华府188 3室2厅 89.45平米,高楼层(共22层) 板楼,719,80381,2021.03.06,pudong,l3
2403526,天池二村 3室1厅 88平米,高楼层(共6层) 1994年建板楼,510,57955,2021.03.04,pudong,l3
2405719,竹南小区 3室1厅 72平米,中楼层(共6层) 1989年建板楼,693,96250,2021.03.03,pudong,l3
2407913,香樟苑南苑（海阳路1080弄） 3室1厅 83.89平米,中楼层(共6层) 1998年建板楼,515,61390,2021.02.27,pudong,l3
2410108,云台一小区 3室1厅 72.24平米,高楼层(共6层) 1994年建板楼,505,69906,2021.02.21,pudong,l3
2412304,地杰国际城E欧泊时光 4室2厅 84.42平米,高楼层(共26层) 2007年建板楼,738,87421,2020.07.12,pudong,l4
2414501,莲怡苑 4室2厅 86.9平米,高楼层(共5层) 2005年建板楼,608,69966,2020.03.22,pudong,l4
2416699,金地未未来 4室2厅 89.52平米,中楼层(共15层) 2009年建塔楼,615,68700,2018.11.30,pudong,l4
2418898,罗山花苑 4室2厅 75.25平米,高楼层(共6层) 1998年建板楼,655,87044,2018.09.13,pudong,l4
2421098,莲文苑 4室2厅 85.56平米,高楼层(共6层) 2004年建板楼,650,75971,2018.08.20,pudong,l4
2423299,大华锦绣华城(十二街区) 4室2厅 89.88平米,高楼层(共6层) 2007年建板楼,740,82332,2018.07.19,pudong,l4
2425501,大华锦绣华城(一街区) 4室2厅 74平米,高楼层(共6层) 2008年建板楼,543,73311,2018.05.09,pudong,l4
2427704,金地未未来 4室2厅 82.48平米,中楼层(共16层) 2009年建塔楼,659,79899,2018.04.27,pudong,l4
2429908,金地未未来 4室2厅 89.5平米,高楼层(共16层) 2009年建塔楼,546,61006,2018.03.30,pudong,l4
2432113,大华锦绣华城(九街区) 4室2厅 83.32平米,高楼层(共6层) 2006年建板楼,711,85334,2017.09.17,pudong,l4
2434319,世华锦城 4室0厅 78.89平米,高楼层(共18层) 2007年建板楼,510,64647,2017.07.12,pudong,l4
2436526,东旺名苑 4室3厅 76.8平米,高楼层(共6层) 2010年建板楼,608,79167,2017.06.18,pudong,l4
2438734,金地湾流域（一期518弄别墅/大洋房） 4室2厅 89.54平米,高楼层(共14层) 2008年建板塔结合,610,68126,2017.05.20,pudong,l4
2440943,文化馨苑 4室2厅 76.24平米,高楼层(共6层) 2004年建板楼,600,78699,2017.05.10,pudong,l4
2443153,金桥湾清水苑 4室2厅 84.39平米,高楼层(共6层) 1998年建板楼,530,62804,2017.04.23,pudong,l4
2445364,大华锦绣华城(一街区) 4室2厅 73.58平米,高楼层(共6层) 2008年建板楼,667,90650,2017.02.18,pudong,l4
2447576,金地未未来 4室2厅 89.5平米,高楼层(共16层) 2009年建塔楼,720,80447,2016.11.28,pudong,l4
2449789,金地湾流域（一期518弄别墅/大洋房） 4室2厅 88.68平米,高楼层(共14层) 2008年建板塔结合,610,68787,2016.11.27,pudong,l4
2452003,金地未未来 4室1厅 89平米,高楼层(共15层) 2009年建塔楼,700,78652,2016.11.27,pudong,l4
2454218,金地湾流域（三期366弄别墅/大平层） 4室2厅 89.18平米,中楼层(共14层) 2010年建板塔结合,550,61674,2016.11.26,pudong,l4
2456434,金地未未来 4室2厅 89.52平米,高楼层(共5层) 2008年建板楼,780,87132,2016.11.12,pudong,l4
2458651,保利金爵公寓 4室2厅 88.28平米,高楼层(共11层) 2009年建板楼,620,70232,2016.10.26,pudong,l4
2460869,大华锦绣华城(九街区) 4室2厅 79.6平米,高楼层(共5层) 2006年建板楼,645,80968,2016.10.23,pudong,l4
2463088,金地未未来 4室2厅 82.5平米,高楼层(共15层) 2009年建塔楼,580,70304,2016.08.30,pudong,l4
2465308,金地湾流域（三期366弄别墅/大平层） 4室2厅 89.48平米,中楼层(共14层) 2010年建板塔结合,550,61467,2016.08.30,pudong,l4
2467529,大华锦绣华城(一街区) 4室2厅 73.3平米,高楼层(共5层) 2008年建板楼,550,75035,2016.08.21,pudong,l4
2469751,金地未未来 4室2厅 89.5平米,高楼层(共16层) 2009年建塔楼,666,74414,2016.07.15,pudong,l4
2471974,羽北小区 4室2厅 82.73平米,高楼层(共7层) 1997年建板楼,515,62251,2016.01.07,pudong,l4
2474198,金地未未来 4室2厅 89.52平米,低楼层(共15层) 2009年建板楼,523,58423,2015.11.30,pudong,l4
2476423,金地未未来 5室2厅 89.52平米,高楼层(共5层) 2008年建板楼,728,81323,2019.07.10,pudong,l5
2478649,金地未未来 5室2厅 89.52平米,高楼层(共5层) 2008年建板楼,737,82273,2019.04.30,pudong,l5
2480876,瑞苑公寓 1室2厅 99.51平米,高楼层(共40层) 2001年建塔楼,747,75068,2020.11.22,pudong,l1
2483104,碧云东方公寓 1室1厅 96.35平米,低楼层(共11层) 2005年建板楼,775,80436,2020.05.19,pudong,l1
2485333,联洋花园(二期) 1室2厅 91平米,低楼层(共29层) 2002年建板楼,777,85385,2019.08.04,pudong,l1
2487563,汇豪天下 1室2厅 92.44平米,低楼层(共35层) 2004年建板楼,780,84380,2019.06.15,pudong,l1
2489794,仁恒广场 1室1厅 91.84平米,高楼层(共18层) 1994年建塔楼,500,54443,2017.12.09,pudong,l1
2492026,高弘家苑 1室1厅 90.49平米,高楼层(共15层) 2011年建板楼,525,58018,2017.04.09,pudong,l1
2494259,中芯花园18弄 1室2厅 107.87平米,低楼层(共15层) 2003年建板楼,630,58404,2016.11.11,pudong,l1
2496493,瑞苑公寓 1室2厅 99.51平米,中楼层(共40层) 2001年建板楼,718,72154,2016.10.26,pudong,l1
2498728,世茂滨江花园 1室2厅 93.08平米,高楼层(共41层) 板楼,750,80576,2016.06.10,pudong,l1
2500964,信和花园 1室2厅 101.69平米,中楼层(共8层) 1995年建板楼,550,54086,2016.05.12,pudong,l1
2503201,爱法新城 1室0厅 94平米,中楼层(共6层) 2002年建板楼,538,57235,2016.03.05,pudong,l1
2505439,瑞苑公寓 1室2厅 102.37平米,低楼层(共40层) 2001年建板楼,520,50797,2016.02.21,pudong,l1
2507678,中天碧云 1室2厅 97.69平米,高楼层(共18层) 2004年建板楼,680,69608,2016.01.18,pudong,l1
2509918,汇豪天下 1室2厅 90.39平米,低楼层(共34层) 2004年建板楼,570,63061,2016.01.18,pudong,l1
2512159,碧云东方公寓 1室2厅 97.03平米,中楼层(共13层) 2005年建塔楼,648,66784,2015.12.20,pudong,l1
2514401,世茂滨江花园 1室2厅 93.08平米,高楼层(共41层) 板楼,698,74990,2015.12.13,pudong,l1
2516644,世茂滨江花园 1室2厅 93.08平米,低楼层(共41层) 板楼,625,67147,2015.11.22,pudong,l1
2518888,世茂滨江花园 1室2厅 93.08平米,中楼层(共41层) 板楼,620,66610,2015.10.27,pudong,l1
2521133,联洋花园(二期) 1室2厅 91平米,低楼层(共29层) 2003年建板楼,550,60440,2015.09.20,pudong,l1
2523379,世茂滨江花园 1室2厅 93.08平米,高楼层(共41层) 板楼,607,65213,2015.07.27,pudong,l1
2525626,陆家嘴花园(二期) 1室1厅 94.2平米,低楼层(共11层) 2004年建板楼,585,62102,2015.07.11,pudong,l1
2527874,第九城市(一期) 1室2厅 102.99平米,低楼层(共20层) 2004年建板楼,588,57093,2015.06.27,pudong,l1
2530123,世茂滨江花园 1室2厅 93.08平米,中楼层(共41层) 板楼,530,56941,2015.05.16,pudong,l1
2532373,世茂滨江花园 1室2厅 93.08平米,低楼层(共41层) 板楼,550,59089,2014.09.24,pudong,l1
2534624,城中花园 2室2厅 102.69平米,低楼层(共16层) 2006年建板楼,521,50736,2021.11.18,pudong,l2
2536876,城中花园 2室2厅 98.06平米,高楼层(共12层) 2005年建板楼,550,56089,2021.11.14,pudong,l2
2539129,金橘新苑（北区） 2室2厅 90.13平米,高楼层(共10层) 2006年建板楼,718,79663,2021.11.14,pudong,l2
2541383,金杨公寓 2室2厅 100.88平米,低楼层(共24层) 1996年建塔楼,580,57495,2021.11.13,pudong,l2
2543638,玉兰香苑(三期) 2室2厅 92.72平米,高楼层(共6层) 2007年建板楼,533,57485,2021.11.12,pudong,l2
2545894,明丰花园 2室1厅 103.03平米,中楼层(共11层) 2003年建板楼,733,71145,2021.11.11,pudong,l2
2548151,环球翡翠湾花园(公寓) 2室2厅 97平米,低楼层(共12层) 2006年建板楼,750,77320,2021.11.07,pudong,l2
2550409,洋泾花园城 2室1厅 90.28平米,高楼层(共6层) 1998年建板楼,710,78645,2021.11.07,pudong,l2
2552668,城中花园 2室1厅 103.2平米,低楼层(共16层) 2006年建板楼,546,52907,2021.11.04,pudong,l2
2554928,环球翡翠湾花园(公寓) 2室2厅 96.99平米,低楼层(共14层) 2006年建板楼,780,80421,2021.11.01,pudong,l2
2557189,城中花园 2室2厅 99.59平米,中楼层(共16层) 2006年建板楼,529,53118,2021.11.01,pudong,l2
2559451,城中花园 2室2厅 93.96平米,高楼层(共12层) 2005年建板楼,530,56407,2021.10.31,pudong,l2
2561714,城中花园 2室2厅 95.8平米,高楼层(共12层) 2006年建板楼,535,55846,2021.10.31,pudong,l2
2563978,城中花园 2室2厅 97.64平米,低楼层(共12层) 2006年建板楼,526,53872,2021.10.29,pudong,l2
2566243,城中花园 2室2厅 97.64平米,中楼层(共12层) 2006年建板楼,535,54794,2021.10.26,pudong,l2
2568509,城中花园 2室2厅 96.2平米,低楼层(共12层) 2005年建板楼,505,52495,2021.10.25,pudong,l2
2570776,上南雅筑 2室2厅 90.24平米,中楼层(共7层) 2006年建板楼,673,74579,2021.10.24,pudong,l2
2573044,上安大厦 2室2厅 93.12平米,高楼层(共24层) 1999年建塔楼,638,68514,2021.10.20,pudong,l2
2575313,曹路家苑 2室2厅 92.72平米,低楼层(共7层) 2010年建板楼,500,53926,2021.10.18,pudong,l2
2577583,铭城园 2室2厅 99.35平米,低楼层(共7层) 2000年建板楼,697,70157,2021.10.06,pudong,l2
2579854,逸翠公馆 2室2厅 91.36平米,高楼层(共24层) 2011年建塔楼,740,80999,2021.10.04,pudong,l2
2582126,毕加索小镇(一期)(公寓) 2室2厅 93.09平米,高楼层(共8层) 2010年建板楼,688,73907,2021.09.26,pudong,l2
2584399,小上海新城 2室2厅 104.58平米,高楼层(共20层) 2014年建板楼,522,49914,2021.09.16,pudong,l2
2586673,城中花园 2室2厅 96.09平米,中楼层(共12层) 2005年建板楼,520,54116,2021.09.09,pudong,l2
2588948,绿地康桥新苑 2室1厅 95.43平米,低楼层(共14层) 2004年建板楼,548,57425,2021.09.09,pudong,l2
2591224,繁荣华庭 2室1厅 93.43平米,低楼层(共18层) 板楼,565,60474,2021.09.04,pudong,l2
2593501,美林小城 2室2厅 92.42平米,高楼层(共11层) 2006年建板楼,551,59620,2021.08.29,pudong,l2
2595779,城中花园 2室2厅 99.59平米,低楼层(共16层) 2006年建板楼,508,51010,2021.08.15,pudong,l2
2598058,圣鑫苑 2室1厅 99.24平米,高楼层(共11层) 2008年建板楼,511,51492,2021.08.11,pudong,l2
2600338,连城新苑 2室1厅 96.63平米,低楼层(共11层) 2006年建板楼,650,67267,2021.07.30,pudong,l2
2602619,上南五村 3室1厅 107.99平米,高楼层(共12层) 1988年建塔楼,685,63432,2021.11.22,pudong,l3
